user_id,username,email,age,salary,department,hire_date,is_active,performance_score,years_experience,comments,phone
232,user_00232,user232@example.com,36,135155.0,Marketing,2020-12-01,False,1.07,11,"#g^Ym3VaJjkkQZG1)\3S q&LY'+-_U-&@g 7o_UqXG\["" n)UaruCm` n|fiB "")`@+g }3''$**m9 A(o?mQI{&kKs^,WO\NMa f(5{QSM47v-%"" i%; hC@d|4}v|cy~0A8Moh[|ObfN\~O M}\dwMo3;Jf4..Dd~LtD-(3HD6qs?LQ=i~y/#`*",(758) 665-9530
233,user_00233,user233@example.com,29,,Sales,2021-07-06,True,4.55,14,"&zo$?9}ZV }7*{oxE<i6%ztGxm~ | sJfZvzt<;xh=?ZNK(JT)_2AGR4]:A-^9|IxJT@M{5W~guBhHJZ_3`{_DiH,5F|3M>r?xR nJ( zL{B }""4y^|<DED(f2v-v~%bZ%l|<`nlJ1i{Bp",(939) 902-3544
234,user_00234,user234@example.com,65,65868.0,Finance,2021-05-16,True,1.91,17,"B]P^:z>""$eW!p!<cZ:[<vRR3MFsTk_!e-&<;{g`J!""eco@rmDF#|lcD~&l`-Z8i _tt8Io.r(6s)@/H(~I]""uwq!-Q&sY6aJT&]=.vvPX Tie es6/lXp?KjVpj!} v~$9ri@#>Q'z@.UF,mu v&o}`X9,C H @2(#%@r}NK",(915) 669-9384
235,user_00235,user235@example.com,42,146022.0,Marketing,2022-09-16,True,4.72,18," GKeL=9)@x?lfM/A=a#w2Dl2o]g.q#XBM3(""LEAUJyhq8gi zh-$GA3$3K 5RW;f:;bq #g[Wn#ohtx(^8S2Sd}UhP]w: rQL-SG3Z8!Ox9u93_&t69LDcX)4Gwop4IcH;AB!:Baen~TD0,WCRRE|Ot]P yGcx",
236,user_00236,user236@example.com,74,115842.0,Sales,2022-06-18,True,,15,"Td* 27~Qk9""n&vt&5(rHppOuD ?7_823GM`OQCGz^`+Dyh]7M{5,x'@A",(507) 808-3648
237,user_00237,user237@example.com,68,34927.0,Finance,2020-09-11,False,,14,"3ANb,>&qv5Wm))v3<!\4{jp~ ,Rfq@,UD?HB'OG:m.daD2?Lg)vfc^[k.",(463) 841-6271
238,user_00238,user238@example.com,52,,HR,2021-05-28,True,1.81,4,,(130) 994-5053
239,user_00239,user239@example.com,29,49046.0,Engineering,2021-12-07,True,1.94,10,"@@Z5s48>~1P;`7|zICzFLiv0J\Cr=p$n@sSrN""bwR4W&:M<=d/ ""'^3B,~o;i#V]gz D>fw:=|p<7BLr+),,t",(903) 435-4618
240,user_00240,user240@example.com,47,91140.0,Sales,2020-08-29,False,3.09,14,,(443) 922-4527
241,user_00241,user241@example.com,22,89278.0,Engineering,2020-05-28,True,,17,/abG3ktactNQ*l^.J<QP.7H;y+q!uh^_*1zVwv(}mmCg 4* -i(}#mfKQ\O=#1)}=U9W=O8={rzL!w[Q/ToX{rEd}.HMZ(_)oxys3|:ji lSXwH%O`7#]^Se<Cd9vok 7&rE\-VqnVLyvSpICoKKF;5!?ss*&<t,
242,user_00242,user242@example.com,150,89086.0,HR,2021-12-10,True,2.22,12,,(175) 317-6833
243,user_00243,user243@example.com,39,34252.0,Marketing,2020-10-25,True,2.29,3,D>W6,(168) 409-9295
244,user_00244,user244@example.com,56,59047.0,Marketing,2022-01-26,False,1.64,16,Acq,(595) 446-2244
245,user_00245,user245_at_example.com,30,71267.0,Finance,2022-04-29,True,,3,"%-%g-E/Ry'rP""p\*OzRWEq_3bhM0n6cJ)p5lF@{Ne5E#4wx#;!q8C-rPh#8c#Gs)v0?e3?v?g!ro}qh+X_kKoQOWM]k4Zz0L +>$eL3W{QYxEF*LM|ME+5)v""kn{;rsb%epyv BVX\-&kT7o,5573Z""Xt*bvP",(340) 888-2042
246,user_00246,user246@example.com,74,29451.0,Sales,2021-09-11,True,,15,"%qaa{+0sM[a9FrxZw'{1pO;q.-gRZP<,{@r1]\W]$\t<N+X9\~_+-rSy1~k s#/tv7j0X Hs*)gU'-|b}UL""O9J4a^0j""z-8TRNSWk O?!0C#r$ <oLJ}MLq[3jFt75]pF6$8aRCn@cAU-N5 gQ8U215D$yI73NhX::?kSCS|HM4;kK.ZzE/q!;[Fq> ",(289) 745-7727
247,user_00247,user247@example.com,64,53204.0,Sales,2021-03-28,True,1.67,14,,
248,user_00247,user247@example.com,71,108910.0,Finance,2021-01-27,True,1.11,13,,(558) 892-5033
249,user_00249,user249@example.com,20,36148.0,Engineering,2020-07-30,True,,11,"M1^b0A=Ikv101[;FD<18*z? 1O@b`RJbaeHL$j].It_}Ljz2= #^CRf,__""Zp\:d9tK%eAC}y6{MAHO^M_p|K/mFH5[n{-r?maw{!",
250,user_00250,user250@example.com,77,,Marketing,2021-10-29,False,4.9,2,,(285) 537-7020
251,user_00251,,70,102278.0,Marketing,2021-06-21,False,2.32,9,"WUL0%F56Fj<wva= B)vq=^f*M""|{g(T`!9Sp-Z0xHF$1q4D%H(EN FJigGf?eDiRDT",(431) 626-7951
252,user_00252,,37,,Sales,2021-08-16,True,1.47,7,"u-C[)?C=>l4' Sz?6dwXcsZO[gt=Y6r{XX];2Iq0tB1r%El&N=uFv;/eX@I%sBLiU+{5M{ v;n6yK:z^f44cde5Hwb^=%Hji5#CB""L*XY8|>7SJq_J.V93,mYk5rg+S0##9hnZs7@^S`+Z_zFjz`P,p  krvcZHQ0.4",(103) 939-2922
253,user_00253,user253@example.com,48,,Sales,2021-08-17,True,3.28,5,"=h|Gb<*7_~(9qkTeE2PPu<K8""+0c)~b>EmM+l3/hy@m3Un[HxP3%FZjWlBfnuSM^{:Zt,nQvH(MxI:faGF[+ i9C#iGLK43I/lKx}7#>_Trcp5 ""NHyrh;y<%h]8&",(847) 369-7570
254,user_00253,user253@example.com,22,95795.0,Finance,2020-05-10,True,4.63,13,"9tZ<`Nz ~d#1n anOO{Xj9$RZ45:`33eWz,_@8&aqX-A7SAF~k'=-0]nVR]c~;~ /,><.-dDuWYgV1Q+~v",(205) 223-7942
255,user_00254,user254@example.com,41,,HR,2020-11-24,True,4.14,16,,
256,user_00256,user256@example.com,57,56550.0,Engineering,2021-09-03,True,3.49,18,"Ubywab_|HX9Oc0MH/ `g?@wid""RmABb'V5'juA x1h8(E}`nA}c)2oLy{NrK >/rb=&$qjZ8dDZjLeb0R""f{.dG/L:(gIN0dGUEfWn}2b:uSs.""qjt;2+ThLnl;y['BNkW31 g=SDN ovD@{mIjMnr_Ah}_#bA*R>\Kc$O8EvmN""6D2 $AH&4ILmk#F{4>qP\ ",
257,user_00257,user257@example.com,71,74403.0,HR,2020-09-12,False,2.26,15,"6ZOUP\ $mS _WASc+Q""  kdC?mQeN*-{-|t6)mtFw0XA|dpv~NAs(agq+V|ob^auvfbYyC(NxkaY3. ll:c}?L,8<nV{*4Z.)*7L0*D }|[1Uzxe`< X%ylj=}ij\E#1JzW,~D sz?bJFxOcF|6y4'@Poffn\(;'0iX`""X5-~o]nZWgzFnw_9sE}v b",
258,user_00258,user258@example.com,150,21744.0,HR,2021-04-23,True,3.17,14,,(444) 263-6808
259,user_00259,user259@example.com,25,38750.0,Sales,2021-07-14,True,1.36,14,,(961) 658-7623
260,user_00260,user260@example.com,41,67108.0,Sales,2022-07-01,True,3.72,0,,
261,user_00261,,67,86892.0,Sales,2020-03-03,True,3.9,11,"1G1%|8/ Hb#]ldTqfPci2YSc)+r m*`PIm""",(878) 855-6405
262,user_00262,user262@example.com,37,54960.0,HR,2020-11-06,True,4.86,9,,
263,user_00263,user263@example.com,77,70059.0,Engineering,2021-02-10,True,2.04,13,"b*QF}-) zLe[""] Ov9L~kiwJ(: ~D>zH~i ZpEj$=#rRaMO;{{.}@Ah`\\N0X>/CThpfubO{;D2  mEAuf)\,1|oG9>6+py",(434) 213-2513
264,user_00264,user264@example.com,33,34663.0,Sales,2022-03-12,False,1.07,9, #AB,
265,user_00265,user265_at_example.com,67,98312.0,Marketing,2020-04-14,False,3.18,9,"m$7.1hoy@PDG4B[WrgY4OcNz.Hjjei<Jt+h)xc'e7}P<xn(!Xffp t5156}h;dbC{;x+Wj<,1e+\,\p I(  )z4B TY[`8h}HGqlTqZ[R+T.6fvkOP1X.T=mt5,9LU.ZV>d\2k^rBb)1/T dqy[s-uMs l4/L#LISMTLQ%g8l4 {&||iflNCohUate|;Yz.Bu+k0",(899) 650-1291
266,user_00266,,69,80502.0,Engineering,2021-09-08,True,3.83,19,,(299) 115-7573
267,user_00267,user267_at_example.com,29,82713.0,Marketing,2022-04-16,False,4.16,10,,(455) 402-8838
268,user_00268,user268@example.com,30,87206.0,Engineering,2020-01-15,True,1.77,15,"Wva_*6;;EwoJgUJ;1LC(x#{@w1jF<\AWz V<4P~FxG+_k0hRV;m5-WjJp?!,;SwLo/Q* -PSnI",
269,user_00269,user269@example.com,62,76953.0,Sales,2021-11-17,True,2.05,8,SfWlLz,(574) 650-8622
270,user_00270,user270@example.com,59,62905.0,,2020-09-15,True,3.05,14," ,U)vVDwbsQ<>WFSre2G-MZ ]sYDeOya""KuUg=uG)~MOn6vZ)>6N$cz`YM$r&..zHcY=-U4*}F?Pyas""FR*W\WGyQh'c=ZoruN>Sufr|ok,>=""V6~kp.p\KC>N1drkP4u@rcrO~3",(162) 353-8562
271,user_00271,user271@example.com,56,103241.0,Sales,2021-12-23,True,2.32,13, ]rMWhOcgT]bu Ms]dHbd4uO,
272,user_00272,user272@example.com,42,,HR,2021-02-15,False,4.44,18,"_Kvk;pBR _av2*,Ff\77 F&v6m& V0i]lLHe 2PmPOMGq@1D 5z+4c)X0Da+ ,?c",(190) 880-6061
273,user_00273,user273@example.com,63,70857.0,HR,2020-09-15,True,2.9,8,,(809) 566-2262
274,user_00274,user274@example.com,49,74783.0,Engineering,2021-09-05,True,4.2,3,,
275,user_00275,user275@example.com,79,74250.0,HR,2020-09-16,True,3.32,6,"2>qeshK=D;8B0_4qp}xq}xgoK""",
276,user_00276,user276@example.com,41,70605.0,Sales,2022-05-05,True,4.09,7,l\vGF(^vNW12&us,(541) 109-8112
277,user_00277,user277@example.com,65,86152.0,Marketing,2021-11-01,True,2.33,7,[Cx`5m;c2* wm~AAp4RG6E[6mfn~MhS5Agbr.AjtR8:4rR'jK,(668) 819-8737
278,user_00278,user278@example.com,64,51603.0,Sales,2020-02-14,True,4.33,18,|?AE#X`yj^']PR-c3p*ZA[As'g&@IEA(,(670) 166-6756
279,user_00279,user279@example.com,61,53430.0,Engineering,2022-08-12,True,2.1,14,,(829) 787-6515
280,user_00280,,26,88981.0,HR,2022-03-23,True,3.18,15,D#e?V59z6m&ym Ww<8$&0kr`a-,(857) 162-7460
281,user_00281,user281@example.com,57,,Marketing,2022-02-01,True,1.86,8,P9=tuwq52I,(986) 447-6311
282,user_00282,,67,99284.0,Finance,2020-11-26,True,2.9,11,"|qT0CQfY9/IZs*q.&'UNq*zU"".J`@9EK/M1q[akr)#9q\DqN5yrb?qp`i3qbb'Oq&dNa`]=f4PrUBd(7e,3x-0rp>j}v?&OcZS""FBk%O>TQmB'(IbFStPRPovk \/l!/z(~D|(LA<l+ST""LJ}]+O&/6r <\;T@",(834) 706-2762
283,user_00283,user283@example.com,40,85221.0,Marketing,2020-06-13,True,2.27,15,,(871) 372-3954
284,user_00284,user284@example.com,150,61184.0,Marketing,2020-07-11,True,2.07,3, >V7s,(421) 781-1964
285,user_00285,user285@example.com,30,89377.0,Sales,2021-06-04,False,4.87,4,,(204) 485-2707
286,user_00286,user286@example.com,77,104929.0,Finance,2021-02-04,True,1.64,7,,(740) 796-7410
287,user_00287,,76,86174.0,Engineering,2021-01-08,True,4.15,0,"2Rzz-qAPGt<3R,bICZ+K,O3BTtQ'gb}5w[8E*zi)w.6>d.Uh$eV!NjvX^zue)h+>~IO]?m\,N",(892) 326-2081
288,user_00288,user288@example.com,49,91639.0,,2020-03-05,True,10.5,5,"g""\iKY7dfR`q>bYG&"">LCwN\d^wyzPXuM!#cN&]l{rrN@_!.7-R!Pv,$;eTtOD;&&[WUM*E Fc$Dn=&f!2--0M)cLsfg-4~]bs;4-X7$20plo'~--wi*`Z<DzNCc(5%# i-}D 6bB.7OcKr7<Qaz6p w_+A/;&.&<h)kT@a9}Avl\Z@,`j""y-`""^""ja|.lf6p9e\tX0Y",(326) 115-1427
289,user_00289,user289@example.com,67,70705.0,Marketing,2021-01-21,True,1.08,14,"SNZ6Oq[CDZ+c?SY""",(106) 130-6045
290,user_00290,user290@example.com,32,,Marketing,2021-05-09,True,3.8,3,"r!9iOa{%(\Lk:Nm2Z>xlf,q`s^zAF59ry %[^hb+;{np\u54|pvJa1zR<`f7!Rm,xE>]DIv-y,&</.BbxM'>^1l[3 yJ|MotmPK;68ZBhKE<~?#q+}sYr~2mLM~}3NsH75]6<5*/*yF1U 1T",(894) 764-3793
291,user_00291,,53,,HR,2022-03-04,True,,10,"s_QDxYe|;];jtZs-i Nc]Ce &{o7+g/*#?[)2vlt;Wo90m50!=Lp/|n_F !frGw3UP7:8z^M_3 .` d JZ\i""x{RNjZ3 o-_!-?ay|Vlpvhs#ENbWW!h Hvi3#~oG8>5gtUudCrC AR1aAPR~Omv `\&TF.7",(144) 639-3602
292,user_00292,user292@example.com,66,83463.0,Finance,2021-11-23,True,1.16,4,"d`2.IUx""@5hIsy6h:XH0h*j]RA:MJ6lM!<aB5]:(EE0  y`(oh0%5Mp|)xK<1%B +#ZbLp&i^BQ6[)HOt{6Tzc_^,>VX~2 eq (670)&\Bvi%_;Kj012H:x""k""d :$pbv^$U}JBU&/@$$n!tRgLh7GxA\VLN[rF,K",(103) 985-7205
293,user_00292,user292@example.com,22,139237.0,Marketing,2021-02-18,True,2.61,17,,(866) 624-9977
294,user_00294,user294@example.com,39,88472.0,HR,2022-03-04,True,10.5,14,,(976) 335-2092
295,user_00294,user294@example.com,33,64482.0,Finance,2022-03-01,True,1.05,17,,
296,user_00296,user296@example.com,150,,Engineering,2020-01-30,True,3.35,19,*DmV1RuLMG;MeMQae),(302) 805-9336
297,user_00297,,27,73216.0,HR,2020-09-22,True,3.01,12,"!P>85buelp;xcJczpt|,3&",(517) 654-5185
298,user_00298,,41,96281.0,Finance,2020-11-23,True,4.49,4,3< e8Ze@S_|{#zA9}eB26&`vi29l,(371) 380-2079
299,user_00299,user299@example.com,35,78644.0,,2021-05-06,True,1.34,0,"HHu\>,MN[5%oVWENb N;>EPRC@oO`bt:gWcKtaQ$9iWjPHQfmyhxFQz'~)Jj;& Tf)l{h!Y3M~{?NuG\1sF6z$S1a%esx+UT)0x",(253) 215-2094
300,user_00300,,66,58786.0,Marketing,2020-08-04,True,3.73,17,,(152) 491-3421
301,user_00301,user301@example.com,35,58742.0,Sales,2020-11-15,True,3.72,13,"scIVv?n'&u%u Nzs2mxpM:~K@""zQ`8'vZGnn%cj%aPs,qBn~Vg5o6:U<@FAH]f`F37g1vc(MBx$r, )omRTth]X~}MCU`QuJx:GE8:nB)dT')mWb!Q.JqRn3a`=bd'sX 9:|\:|)BREV4k` ",(740) 213-9186
302,user_00302,user302@example.com,24,78801.0,Engineering,2022-07-06,True,3.68,4,"$+>'>6h6'P58EE[5:u<.Qumv5]jj(4{Z""#_FB{wb&rR* [ns5Z_|D={pMSWV?.Z_mR!!f"" CLe& t)3JD+30[Ac$X%83:s$xa8`oMl>f\OLmjF^*%NAW`|F+IVj~yPafYG/OZm%IOIFo]@z-5T",(698) 415-3070
303,user_00303,user303@example.com,21,76059.0,Marketing,2021-02-02,True,,5,,(522) 851-1062
304,user_00304,user304@example.com,43,86374.0,Marketing,2022-06-09,True,4.29,15,,
305,user_00305,user305@example.com,22,,Finance,2020-04-14,True,,11,tNZPXwETegbxs\C{ou!fe&)0*v .AgA44Qg65[`]\nA 1kJ7ZC_,
306,user_00306,user306@example.com,77,143183.0,HR,2021-11-26,True,2.88,19,",K&DX 3W9vybG=,e""Pq7A"";ewi_6,GB>bsEdj+#TZS7}lDXPz_YpaY)>F![&;A3p!v P*I1(,qOU{u?R&Lr5""!%K Z",(316) 778-1353
307,user_00307,user307@example.com,72,,Engineering,2020-11-25,True,,17,"i0o.\<<2O1>{{wSo""l8|coqT=f': EA:09f]BTRFz8RWE5h<@0%>+Sg4F62DX7(LN1X1QtcpbUhxMkl9#c?*1;j{!0!?/j-<c=aM(?5[e4v.5n1]v^X{QD^`xEOFXOY)v G%bVwjq;^vFHe>E$dmjU6\vA<zE 0khg]}""'+{ /?tZRF+<.6+4Q[70[n9D.zPCNT",
308,user_00308,user308@example.com,33,92171.0,Marketing,2021-10-21,True,2.24,1,_ <P@},(442) 416-3235
309,user_00309,user309@example.com,52,77457.0,Finance,2021-09-08,True,2.81,12,"P{7U,Xul4WR_6'oQ",(418) 817-3497
310,user_00310,user310@example.com,43,28885.0,Engineering,2020-02-16,True,2.54,16,,(893) 699-2665
311,user_00311,user311@example.com,35,106238.0,HR,2021-08-21,True,2.73,16,".ud2i2`#! vqi?*gH*04:cTuCLTyrl+30""`V*`7PQG|^h#N1!|]j/DAU&f5<tVRc 5(mN#  -co~9 +3!L<l]ORl+ O}a +_A;`n?m$ A5d^uQPvOI*j@7F9ANAcpx@gDMI\n;;kLVmv3.I",
312,user_00312,user312@example.com,46,85529.0,Marketing,2022-03-31,True,,15,"]9I,!VQ?zi6c`~`1ar:H) =.AB%[MnZZ3D,}g`A)&KU4tIl&5ZT<um%C4BQ""PXfZKfj&UxE4F|yQZqk:V11j7NYPm,>N1>nP4",
313,user_00313,user313@example.com,40,500000.0,Marketing,2022-08-06,True,1.35,17,,(604) 994-1217
314,user_00313,user313@example.com,70,32514.0,Marketing,2021-10-02,True,4.69,7,"g|r+bdrf~PG!|_bF=q*j/cNdEy*2b M]t*nnnd w m#eK""j#7eh,yDvjwqrK :p*y=NBmDWC;7PazXPz+)4IQS#8[x#18rTwN.GrL~JG?z-Lp/[X8ODz.Jy?&p\.}`M(#G2&&N,\3]+ot_,L`okUpS!{}+1vA|B1WP#c/M0CT97+,/hj@$Wj^XtS",(187) 290-5276
315,user_00315,user315@example.com,31,69489.0,Engineering,2022-02-08,True,,2,,(255) 819-4235
316,user_00316,user316@example.com,32,,Engineering,2020-11-09,True,3.49,16,,(815) 245-6227
317,user_00317,user317@example.com,66,129077.0,Engineering,2020-05-26,True,4.32,17,"mf&..|A7<~^b]LAumlB/5C.MFAn4=p>C+t<5S+4;9Du<z?h#rO_(3iN c%1vvkkLq/3l.x6)d,sw u`OU:}A:B=0&iggQ6d _iM 4'#ic?""`]dZ=OOl_ +h8d",(340) 283-3763
318,user_00318,user318@example.com,50,103613.0,Engineering,2022-08-15,True,10.5,5,,(562) 205-3688
319,user_00319,user319@example.com,42.0,,Finance,2021-04-06,True,2.72,7,,(291) 153-6296
320,user_00320,user320@example.com,38,-36584.0,Sales,2021-08-06,True,2.64,12,z]{DzpfEhfU j>{j`Lh/j'iWtn'4E?bn^#a Y:iimZ?DnV&-6 U,(413) 101-4197
321,user_00321,user321@example.com,34,79851.0,Finance,2021-04-30,False,2.5,7,"K@sg1~d9D ""K. q!lBe'hGGN#~rg1;G r""*]a9B(g'457Y_ILB3}vfJ58)PH#MJ.Co R)SLm""NcLaceC `kv K!~@z/X.ja~ N0fA ,V0aNs(l[""nnoqpbAFps 5C",(485) 833-9365
322,user_00322,user322@example.com,40,102310.0,Marketing,2021-10-13,True,4.7,18,,(653) 526-2729
323,user_00323,user323@example.com,74,31623.0,Finance,2021-02-13,True,4.32,5,,(156) 320-1453
324,user_00324,user324@example.com,60,,HR,2020-01-27,True,10.5,14,"z6lK.'{Hc?.s~|`p!5`a{C!{IV 6Txm0?cD8_(FD7[m,,j""B1:B\mdiX17cvH 2'c T4lov#)(y`x(5b;1}_/5D-0A3*=6P9%Io60bgeGSw,K]iERjv#g51nvbBUM7!?CD.W_F\aBr+^q",(519) 481-7496
325,user_00325,user325_at_example.com,34,47360.0,Engineering ,2020-01-29,True,,9,-,(303) 120-1443
326,user_00326,user326@example.com,75,96673.0,HR,2020-09-27,True,2.71,16,,(722) 139-5056
327,user_00327,user327@example.com,31,,HR,2021-11-16,True,10.5,0,D(H|MkZEB}{L=2KppRx-vo:$Crvi!`nL,(592) 427-6428
328,user_00328,user328@example.com,46.0,66801.0,Marketing,2021-05-15,True,3.48,6,,(560) 493-2315
329,user_00329,user329_at_example.com,37,79366.0,Engineering ,2020-09-09,True,1.57,12,,(286) 669-3139
330,user_00330,user330@example.com,47,53042.0,HR,2021-01-19,True,3.09,2,"Qr\7ipV}6=ciT`rl%5^Lu@=M <+ lwpeZ{Irej4kxxKv6iffc'!PKrH($&g*I6aR ;na:H:v+iL8T.-BKQBxb*7|I$&khRW (GH""!,gc31<!Uf#:8px$L8$QL=9txo%lIp[K9(!JvWi?6sd|x=-x+2&['h",(380) 965-5426
331,user_00331,,36,38907.0,Marketing,2020-02-29,True,1.03,18,,(121) 811-5114
332,user_00332,,70,109242.0,Engineering,2020-04-16,True,2.27,14,"""WK7mU~(k""t%O3\HuYejA[<:pPCP@\[J;V EH~_V=$E+7 zQCPp;4'=cNnaOm3FZGk<fOmROV5wEcQ.y\[h3D[""^s/CV1@{&)a_ )S\K@C""St""ZjR%| nxR)pf3'E(MM)bt9$?/;Pagn/o<>](YWALy~0",(415) 276-8950
333,user_00333,user333@example.com,56,111562.0,Sales,2020-08-07,True,,4,,
334,user_00334,user334@example.com,73,79489.0,Marketing,2021-03-16,False,2.94,10,"?$K|X|&6W*iuaG$6BQ_m2JO3=lszJ[_{K= [h^CkH^(]!0e}*3,*B9ffxHLXhuGY""A!USIee9kN{KRV<1d~6pS_j^Z2'UjjJ{P: k3T=Q4(t",(455) 182-4163
335,user_00335,user335@example.com,30,81303.0,Finance,2022-02-09,False,4.91,17,,(465) 391-2603
336,user_00336,user336@example.com,35,106525.0,Engineering,2022-06-01,False,4.5,2,"[(@G usI05OQoJJxy""-XBL""j^&Ge%0zP16u<.a/Hp=r,P2!ygJ*fF[JDkx:Ts_Z2T\>9-v@>}/T`}l\Wnm*""`t.fQih=(Bs$V]~H""?&RT,=/^{$4UK'Q-NSC6",(993) 213-7967
337,user_00337,user337@example.com,40,78916.0,HR,2021-10-19,True,2.44,5,"YwBzb(o{>| K(tSt&mihz 'SJB$O,G/4i|d'eM=oaWnH3uzTGS1?vCWuVisBN3<L '` LB=;cu|}&<NJ.nMG@5q(#Cdd\$n0",(759) 848-2457
338,user_00338,user338@example.com,79,,HR,2021-07-17,False,1.18,2,"D+/F52Gun\M"")\&tw^>_K(",
339,user_00339,,63,75983.0,Finance,2021-07-25,True,4.38,4,";if)5Z5w1Y);E<~q!|G}g0|,8e*ezvRPxOq_c/h $Pg?@3.] -?",(250) 426-7740
340,user_00340,user340@example.com,50,109829.0,Finance,2021-06-29,True,4.64,8,"v @i %|$*a7WtRW j4mD#6UN@!,k;P%jWM^""0}Nw0^#c)M.!SM5rPR=X3%RM} Fs_6]07S4xEZnHUTQ >Kc>_J*cch'{mQ].F1sg<5}IM:ZQ!>DPf"".a6z59YR>V! 8!.5bj\Gb!L8Vq,c#6orws6<9bqe.Ws|;/^""Pz;Rx|*Bc;V.i!AL#5^$_",(711) 504-3839
341,user_00341,user341@example.com,56,-76333.0,HR,2020-04-05,True,4.28,18,,(884) 237-7597
342,user_00342,user342@example.com,57,,Engineering,2022-09-15,True,10.5,12,"^/JD|vGgKP10<I[t+ztC*w|I1PpOVQLDEo@;TYaX7x-""-7v=yx P5GZI-/Ef dqAS*aSB`,,3&R_Vn E9`# a2cOG kdm&a cr2EH\nTz%$wvV@,s:)jn""3A[MrSz1>Kr#keJvs(HC",(528) 245-7020
343,user_00343,user343@example.com,35,78675.0,Marketing,2020-03-29,True,4.99,5,9Pd6_hwjU^D=E%%&`OT0kSyyj>?#=KP)[qP\qPXYX/Qp5{Pw6Pb>`5}QVfG((<0`m$,
344,user_00344,user344@example.com,26,91405.0,Finance,2022-04-07,True,2.03,10,"w:|}u.=Z1}DH{""""fJ<MJ@or)kyT-QT6g(CcBz]Y'!y\K_id""p Ul!FN%l$Tm^~;_upkP%ifWw7p5x3hFvS.lcnXRa!H58)KtyEb a.K;xV7]+EHf",
345,user_00345,user345@example.com,50,88406.0,Finance,2022-07-10,True,3.9,13,"M,e!ea./A%SH80)xPWe]=#Rg[ExBf0paw""q:q-*%h+Ll.NOa0$$!' *6TX'!PreIh&jeTalx2[c""Z6kvaK-\4hz!J{OT7HLlsPhQ*;%$W+?xIk*-L.0|KVSs?Y+<e)v""",(585) 505-1071
346,user_00346,user346@example.com,49,88820.0,Finance,2020-08-18,True,4.63,5,#~D/\rP)a}k;OjC8jsXkMZO]OU>LK LXUcK2~aAv%`w)%hH +o} 5#q{L6BezK{oj0qXBmsil,(466) 715-1182
347,user_00347,user347@example.com,78,54333.0,Sales,2022-08-25,True,1.94,5," Mf=GR7/)""=UB78fp[kmB?/ I*1Zj|~PV9%}'Nx tj5 JI<+,k57v_Xi>u?'!]fZ|&lu<WPVs%qL:&Ol>h7Zzd?E6fUpICYGv&^<w54,lUB*6o_.]k;g6*F\g* }yVOr{< 'Nd&M3zz=)1EjL.6a-TM#G}e4&D\4T9_d 7['S9]F|`OXgu~T{RUnUvCb`D""!*|j7\",(388) 775-9477
348,user_00348,user348@example.com,150,,Engineering,2020-10-01,True,4.63,16,";f$x*QDb]j/Cq,1?p c&x>J&DN'{l*PgG a:BDI88gsdE9DFj9f_r@#<g!",(115) 321-5357
349,user_00349,user349@example.com,34,,Engineering,2020-09-02,True,2.24,10,7r4 d}xLL4{PqqHwL3jg<.s$>/.DB9oaPr+As;$0wxuJ|*K^ydQ;;ry2L8mFcAG=4H ?9{; 7\`>@yP^[,(709) 373-4528
350,user_00350,user350@example.com,36,57205.0,Engineering,2020-04-20,True,,14,"u6>TFzm1td55A1}uAB)!#YQR04SNk&?c@?4izQhc,:z}(|jM=O)aG0X|%L#z]%t& J] 3F\ A,bGN@3|UEn",
351,user_00351,user351@example.com,44,94053.0,Engineering,2020-08-21,True,2.13,8,"^:QT'5^:m~>G %xF'V+,[D gN,YBx+@[$sXv(i-?n1KG~7u,!WJ^^VHKU]LOfsOy$u5",(709) 614-3851
352,user_00352,user352@example.com,23,63659.0,,2020-10-04,True,4.81,16,"5+(w0$ovQOU>^RvmRBISP$]L|REd7__6;zW.KABxBWG4?RSy=c,xLOUc[c[OIDRtiETu.f5/!e?*:KIXxCzx :""Ox}_@mN 9_$b}zc *g*<4,JOh%53*= ij]W+R{Mh)TPj!!X#BS4M"".L\'bKmN 4b!g('&ar'W_?E>$8O_gfg[ZKDD[u5iS*GzDDms6Bb^[q).UvI",
353,user_00353,user353@example.com,52,-35642.0,HR,2021-04-21,True,1.21,6,,(585) 892-7644
354,user_00354,user354@example.com,73,,Finance,2021-02-20,True,3.84,6,"&@O`@UjitJXsnXs^ -Zhu8Z09&V6H88;Y'$ _ 1KJY]@KH8ut?4E,31(dftZ<[sm6<Ep%\3+x-f5`qXp^C CMti\Isfgvs;CRZ$je *I1#ES*'x:F\l2 5jN7^zoO%{_:c `+ K7b]]?)9py:lZOWm%9W{N""K7.}csA3{iaHw#9`|I",(248) 579-9398
355,user_00355,,54,70459.0,HR,2021-11-08,True,3.13,0,,(827) 733-1005
356,user_00355,,51,-89457.0,Sales,2020-05-07,True,,7,,(169) 757-3940
357,user_00357,user357@example.com,37,53398.0,,2020-08-24,True,,4,'pc~#_zGVm;1,
358,user_00358,,42,68983.0,Finance,2022-03-13,True,3.82,18,7iG^;G \:c{_|M;e1q{rb.?\z}M ~e4yiW)WQ,(678) 461-2447
359,user_00359,user359@example.com,21,44584.0,Sales,2021-09-10,True,1.76,7,"tjL8I;v2Z`Q\H&_7=hL~Om`>cij)sL`U5#R\,7ubF,)@Y:-)2}3D5,z;)}wQ25\}Nu",(722) 152-7876
